route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
0,SA,114574443,Union Station,0,   0  4,1251687
0,SA,114574444,Union Station,0,   0 11,1251687
0,SA,114574445,Union Station,0,   0  6,1251687
0,SA,114574446,Union Station,0,   0  2,1251687
0,SA,114574447,Union Station,0,   0  7,1251694
0,SA,114574448,Union Station,0,   0  1,1251687
0,SA,114574449,Union Station,0,   0 11,1251687
0,SA,114574450,Union Station,0,   0 13,1251685
0,SA,114574451,Union Station,0,   0 10,1251706
0,SA,114574452,Union Station,0,   0  9,1251706
0,SA,114574453,Union Station,0,   0  9,1251687
0,SA,114574454,Union Station,0,   0 10,1251706
0,SA,114574455,Union Station,0,   0  5,1251706
0,SA,114574456,Union Station,0,   0  5,1251694
0,SA,114574457,Union Station,0,   0  6,1251706
0,SA,114574458,Union Station,0,   0  1,1251706
0,SA,114574459,Union Station,0,   0  7,1251706
0,SA,114574460,Union Station,0,   0  1,1251706
0,SA,114574461,Union Station,0,   0  8,1251695
0,SA,114574462,Union Station,0,   0  7,1251687
0,SA,114574463,Union Station,0,   0  3,1251706
0,SA,114574464,Union Station,0,   0  6,1251706
0,SA,114574465,Union Station,0,   0  4,1251685
0,SA,114574466,Union Station,0,   0  9,1251706
0,SA,114574467,Union Station,0,   0  3,1251687
0,SA,114574468,Union Station,0,   0 10,1251687
0,SA,114574469,Union Station,0,   0 13,1251687
0,SA,114574470,Union Station,0,   0  7,1251687
0,SA,114574471,Union Station,0,   0  7,1251687
0,SA,114574472,Union Station,0,   0  9,1251685
0,SA,114574473,Union Station,0,   0  1,1251687
0,SA,114574474,Union Station,0,   0  4,1251687
0,SA,114574475,Union Station,0,   0  1,1251687
0,SA,114574476,Union Station,0,   0 12,1251706
0,SA,114574477,Union Station,0,   0 13,1251706
0,SA,114574478,Union Station,0,  15 15,1251706
0,SA,114574479,Union Station,0,   0  6,1251706
0,SA,114574480,Union Station,0,   0  5,1251687
0,SA,114574481,Union Station,0,   0 13,1251687
0,SA,114574482,Union Station,0,   0  4,1251706
0,SA,114574483,Union Station,0,   0  7,1251706
0,SA,114574484,Union Station,0,   0 10,1251696
0,SA,114574485,Union Station,0,   0  6,1251695
0,SA,114574486,Union Station,0,   0  1,1251687
0,SA,114574487,Union Station,0,   0 10,1251706
0,SA,114574488,Union Station,0,   0 13,1251706
0,SA,114574489,Union Station,0,   0 12,1251687
0,SA,114574490,Union Station,0,   0  6,1251687
0,SA,114574491,Union Station,0,   0  3,1251687
0,SA,114574492,Union Station,0,   0 12,1251687
0,SA,114574493,Union Station,0,   0  6,1251685
0,SA,114574494,Union Station,0,   0  2,1251706
0,SA,114574495,Union Station,0,   0 12,1251696
0,SA,114574496,Union Station,0,   0 10,1251696
0,SA,114574497,Union Station,0,   0  8,1251706
0,SA,114574498,Union Station,0,   0  2,1251706
0,SA,114574499,Union Station,0,   0  3,1251694
0,SA,114574500,Union Station,0,   0  8,1251685
0,SA,114574501,Union Station,0,   0  7,1251687
0,SA,114574502,Union Station,0,   0  1,1251706
0,SA,114574503,Union Station,0,   0  5,1251687
0,SA,114574504,Union Station,0,   0  5,1251687
0,SA,114574505,Union Station,0,   0 11,1251706
0,SA,114574506,Union Station,0,   0 12,1251706
0,SA,114574507,Union Station,0,   0  4,1251706
0,SA,114574508,Union Station,0,   0  9,1251706
0,SA,114574509,Union Station,0,   0  9,1251687
0,SA,114574510,Union Station,0,   0 10,1251687
0,SA,114574511,Union Station,0,   0 11,1251706
0,SA,114574512,Union Station,0,   0  3,1251706
0,SA,114574513,Union Station,0,   0  2,1251706
0,SA,114574514,Union Station,0,   0 13,1251706
0,SA,114574515,Union Station,0,   0  2,1251696
0,SA,114574516,Union Station,0,   0  3,1251706
0,SA,114574517,Union Station,0,   0 12,1251687
0,SA,114574518,Highlands Ranch,1,   0  2,1251709
0,SA,114574519,Englewood Station,1,   0  4,1251727
0,SA,114574520,Highlands Ranch,1,   0 11,1251709
0,SA,114574521,Highlands Ranch,1,   0  3,1251709
0,SA,114574522,Broadway Stn,1,   0  4,1251721
0,SA,114574523,Highlands Ranch,1,   0 12,1251709
0,SA,114574524,Highlands Ranch,1,   0  3,1251709
0,SA,114574525,Englewood Station,1,   0  3,1251727
0,SA,114574526,Highlands Ranch,1,   0  3,1251709
0,SA,114574527,Highlands Ranch,1,   0  9,1251709
0,SA,114574528,Englewood Station,1,   0  3,1251727
0,SA,114574529,Englewood Station,1,   0  9,1251727
0,SA,114574530,Highlands Ranch,1,   0 13,1251709
0,SA,114574531,Highlands Ranch,1,   0  6,1251731
0,SA,114574532,Highlands Ranch,1,   0  8,1251709
0,SA,114574533,Broadway Stn,1,   0 13,1251721
0,SA,114574534,Highlands Ranch,1,   0  1,1251709
0,SA,114574535,Englewood Station,1,   0  7,1251727
0,SA,114574536,Highlands Ranch,1,   0 13,1251731
0,SA,114574537,Highlands Ranch,1,   0 10,1251709
0,SA,114574538,Highlands Ranch,1,   0  9,1251709
0,SA,114574539,Highlands Ranch,1,   0 13,1251709
0,SA,114574540,Highlands Ranch,1,   0  6,1251709
0,SA,114574541,Highlands Ranch,1,   0 13,1251709
0,SA,114574542,Broadway Stn,1,   0  8,1251721
0,SA,114574543,Englewood Station,1,   0  9,1251727
0,SA,114574544,Englewood Station,1,   0  7,1251727
0,SA,114574545,Englewood Station,1,   0 12,1251727
0,SA,114574546,Highlands Ranch,1,   0 12,1251709
0,SA,114574547,Highlands Ranch,1,   0  4,1251709
0,SA,114574548,Highlands Ranch,1,   0  1,1251709
0,SA,114574549,Highlands Ranch,1,   0 10,1251709
0,SA,114574550,Highlands Ranch,1,   0 12,1251709
0,SA,114574551,Highlands Ranch,1,   0 11,1251709
0,SA,114574552,Highlands Ranch,1,   0  7,1251709
0,SA,114574553,Englewood Station,1,   0  1,1251727
0,SA,114574554,Englewood Station,1,   0  6,1251727
0,SA,114574555,Englewood Station,1,   0 11,1251727
0,SA,114574556,Highlands Ranch,1,   0  1,1251709
0,SA,114574557,Highlands Ranch,1,   0  4,1251709
0,SA,114574558,Highlands Ranch,1,   0  7,1251709
0,SA,114574559,Highlands Ranch,1,   0  5,1251709
0,SA,114574560,Englewood Station,1,   0  4,1251727
0,SA,114574561,Englewood Station,1,   0  7,1251727
0,SA,114574562,Englewood Station,1,   0  5,1251727
0,SA,114574563,Englewood Station,1,   0  6,1251727
0,SA,114574564,Englewood Station,1,   0 11,1251727
0,SA,114574565,Broadway Stn,1,   0  9,1251721
0,SA,114574566,Highlands Ranch,1,   0 10,1251731
0,SA,114574567,Highlands Ranch,1,   0  9,1251709
0,SA,114574568,Highlands Ranch,1,   0  4,1251709
0,SA,114574569,Broadway Stn,1,   0  6,1251721
0,SA,114574570,Broadway Stn,1,   0 10,1251721
0,SA,114574571,Broadway Stn,1,   0  7,1251730
0,SA,114574572,Englewood Station,1,   0 12,1251727
0,SA,114574573,Englewood Station,1,   0 10,1251727
0,SA,114574574,Highlands Ranch,1,   0  3,1251709
0,SA,114574575,Englewood Station,1,   0  1,1251727
0,SA,114574576,Broadway Stn,1,   0  1,1251721
0,SA,114574577,Englewood Station,1,   0  7,1251725
0,SA,114574578,Highlands Ranch,1,   0 12,1251709
0,SA,114574579,Englewood Station,1,   0 10,1251727
0,SA,114574580,Broadway Stn,1,   0  2,1251730
0,SA,114574581,Highlands Ranch,1,   0  2,1251709
0,SA,114574582,Englewood Station,1,   0  2,1251727
0,SA,114574583,Englewood Station,1,   0 13,1251727
0,SA,114574584,Highlands Ranch,1,   0  2,1251731
0,SA,114574585,Englewood Station,1,   0  1,1251727
0,SA,114574586,Highlands Ranch,1,   0  6,1251709
0,SA,114574587,Englewood Station,1,   0  5,1251725
0,SA,114574588,Englewood Station,1,   0  5,1251727
0,SA,114574589,Englewood Station,1,   0 13,1251727
0,SA,114574590,Highlands Ranch,1,   0  8,1251709
0,SA,114574591,Englewood Station,1,   0  6,1251727
0,SU,114574592,Union Station,0,   0  7,1251706
0,SU,114574593,Union Station,0,   0  3,1251687
0,SU,114574594,Union Station,0,   0 12,1251706
0,SU,114574595,Union Station,0,   0  6,1251687
0,SU,114574596,Union Station,0,   0 10,1251706
0,SU,114574597,Union Station,0,   0  6,1251707
0,SU,114574598,Union Station,0,   0  9,1251706
0,SU,114574599,Union Station,0,   0  2,1251687
0,SU,114574600,Union Station,0,   0  1,1251706
0,SU,114574601,Union Station,0,   0  6,1251706
0,SU,114574602,Union Station,0,   0  8,1251706
0,SU,114574603,Union Station,0,   0  1,1251706
0,SU,114574604,Union Station,0,   0  9,1251706
0,SU,114574605,Union Station,0,   0  1,1251687
0,SU,114574606,Union Station,0,   0  8,1251687
0,SU,114574607,Union Station,0,   0  1,1251687
0,SU,114574608,Union Station,0,   0  4,1251694
0,SU,114574609,Union Station,0,   0  1,1251706
0,SU,114574610,Union Station,0,   0  1,1251706
0,SU,114574611,Union Station,0,   0  4,1251706
0,SU,114574612,Union Station,0,   0  3,1251706
0,SU,114574613,Union Station,0,   0 10,1251706
0,SU,114574614,Union Station,0,   0  7,1251687
0,SU,114574615,Union Station,0,   0  7,1251696
0,SU,114574616,Union Station,0,   0  3,1251706
0,SU,114574617,Union Station,0,   0  4,1251706
0,SU,114574618,Union Station,0,   0  2,1251706
0,SU,114574619,Union Station,0,   0  6,1251706
0,SU,114574620,Union Station,0,   0  1,1251687
0,SU,114574621,Union Station,0,   0  5,1251687
0,SU,114574622,Union Station,0,   0  6,1251687
0,SU,114574623,Union Station,0,   0  9,1251706
0,SU,114574624,Union Station,0,   0  5,1251706
0,SU,114574625,Union Station,0,   0  3,1251696
0,SU,114574626,Union Station,0,   0 11,1251706
0,SU,114574627,Union Station,0,   0  7,1251706
0,SU,114574628,Union Station,0,   0  3,1251707
0,SU,114574629,Union Station,0,   0 11,1251687
0,SU,114574630,Union Station,0,   0 10,1251687
0,SU,114574631,Union Station,0,   0  9,1251687
0,SU,114574632,Union Station,0,   0  2,1251697
0,SU,114574633,Union Station,0,   0 13,1251706
0,SU,114574634,Union Station,0,   0 11,1251706
0,SU,114574635,Union Station,0,   0  2,1251687
0,SU,114574636,Union Station,0,   0  7,1251687
0,SU,114574637,Union Station,0,   0  4,1251687
0,SU,114574638,Union Station,0,   0  5,1251687
0,SU,114574639,Union Station,0,   0  6,1251706
0,SU,114574640,Union Station,0,   0  2,1251706
0,SU,114574641,Union Station,0,   0 10,1251706
0,SU,114574642,Union Station,0,   0  8,1251706
0,SU,114574643,Union Station,0,   0  3,1251687
0,SU,114574644,Union Station,0,   0 12,1251687
0,SU,114574645,Union Station,0,   0  8,1251687
0,SU,114574646,Union Station,0,   0  8,1251687
0,SU,114574647,Union Station,0,   0  5,1251687
0,SU,114574648,Union Station,0,   0  5,1251706
0,SU,114574649,Union Station,0,   0  4,1251687
0,SU,114574650,Union Station,0,   0  2,1251687
0,SU,114574651,Union Station,0,   0  5,1251707
0,SU,114574652,Highlands Ranch,1,   0  1,1251709
0,SU,114574653,Highlands Ranch,1,   0  6,1251709
0,SU,114574654,Highlands Ranch,1,   0  1,1251709
0,SU,114574655,Highlands Ranch,1,   0  5,1251709
0,SU,114574656,Highlands Ranch,1,   0  8,1251709
0,SU,114574657,Englewood Station,1,   0  6,1251727
0,SU,114574658,Englewood Station,1,   0  3,1251727
0,SU,114574659,Highlands Ranch,1,   0  3,1251731
0,SU,114574660,Highlands Ranch,1,   0  4,1251709
0,SU,114574661,Highlands Ranch,1,   0  3,1251709
0,SU,114574662,Highlands Ranch,1,   0  7,1251709
0,SU,114574663,Highlands Ranch,1,   0  9,1251709
0,SU,114574664,Highlands Ranch,1,   0  1,1251709
0,SU,114574665,Englewood Station,1,   0  5,1251727
0,SU,114574666,Englewood Station,1,   0  9,1251727
0,SU,114574667,Highlands Ranch,1,   0  7,1251709
0,SU,114574668,Englewood Station,1,   0 10,1251727
0,SU,114574669,Englewood Station,1,   0  4,1251727
0,SU,114574670,Englewood Station,1,   0  2,1251727
0,SU,114574671,Englewood Station,1,   0  3,1251727
0,SU,114574672,Englewood Station,1,   0  4,1251727
0,SU,114574673,Englewood Station,1,   0  2,1251727
0,SU,114574674,Englewood Station,1,   0  7,1251727
0,SU,114574675,Highlands Ranch,1,   0  6,1251709
0,SU,114574676,Highlands Ranch,1,   0  7,1251709
0,SU,114574677,Broadway Stn,1,   0 11,1251721
0,SU,114574678,Englewood Station,1,   0  5,1251727
0,SU,114574679,Highlands Ranch,1,   0  5,1251709
0,SU,114574680,Englewood Station,1,   0  6,1251727
0,SU,114574681,Englewood Station,1,   0  5,1251727
0,SU,114574682,Highlands Ranch,1,   0  6,1251709
0,SU,114574683,Highlands Ranch,1,   0  8,1251709
0,SU,114574684,Highlands Ranch,1,   0  4,1251709
0,SU,114574685,Englewood Station,1,   0  2,1251727
0,SU,114574686,Highlands Ranch,1,   0  2,1251709
0,SU,114574687,Highlands Ranch,1,   0  3,1251709
0,SU,114574688,Highlands Ranch,1,   0  5,1251709
0,SU,114574689,Highlands Ranch,1,   0  8,1251709
0,SU,114574690,Englewood Station,1,   0 12,1251727
0,SU,114574691,Englewood Station,1,   0  8,1251727
0,SU,114574692,Highlands Ranch,1,   0 12,1251709
0,SU,114574693,Highlands Ranch,1,   0 13,1251709
0,SU,114574694,Englewood Station,1,   0  8,1251727
0,SU,114574695,Englewood Station,1,   0 11,1251727
0,SU,114574696,Englewood Station,1,   0  1,1251727
0,SU,114574697,Broadway Stn,1,   0 13,1251721
0,SU,114574698,Highlands Ranch,1,   0 11,1251709
0,SU,114574699,Englewood Station,1,   0  7,1251727
0,SU,114574700,Highlands Ranch,1,   0 10,1251709
0,SU,114574701,Highlands Ranch,1,   0 10,1251709
0,SU,114574702,Highlands Ranch,1,   0  2,1251731
0,SU,114574703,Englewood Station,1,   0  1,1251727
0,SU,114574704,Highlands Ranch,1,   0  8,1251709
0,SU,114574705,Highlands Ranch,1,   0 11,1251709
0,SU,114574706,Highlands Ranch,1,   0  2,1251709
0,SU,114574707,Englewood Station,1,   0  9,1251727
0,SU,114574708,Highlands Ranch,1,   0  1,1251709
0,SU,114574709,Englewood Station,1,   0  6,1251727
0,SU,114574710,Highlands Ranch,1,   0  1,1251709
0,SU,114574711,Highlands Ranch,1,   0  9,1251709
0,SU,114574712,Highlands Ranch,1,   0  9,1251709
0,SU,114574713,Highlands Ranch,1,   0  2,1251709
0,SU,114574714,Highlands Ranch,1,   0  5,1251709
0,WK,114574715,Union Station,0,   0  8,1251706
0,WK,114574716,Union Station,0,   0  3,1251706
0,WK,114574717,Union Station,0,   0 13,1251694
0,WK,114574718,Union Station,0,   0  8,1251685
0,WK,114574719,Union Station,0,   0  3,1251687
0,WK,114574720,Union Station,0,   0  4,1251687
0,WK,114574721,Union Station,0,   0 13,1251706
0,WK,114574722,Union Station,0,   0  6,1251687
0,WK,114574723,Union Station,0,   0  2,1251687
0,WK,114574724,Union Station,0,   0 12,1251706
0,WK,114574725,Union Station,0,   0  3,1251706
0,WK,114574726,Union Station,0,   0  6,1251687
0,WK,114574727,Union Station,0,   0  4,1251694
0,WK,114574728,Union Station,0,   0  1,1251695
0,WK,114574729,Union Station,0,   0  6,1251696
0,WK,114574730,Union Station,0,   0  9,1251687
0,WK,114574731,Union Station,0,   0 10,1251687
0,WK,114574732,Union Station,0,   0  9,1251706
0,WK,114574733,Union Station,0,   0  2,1251706
0,WK,114574734,Union Station,0,   0  6,1251694
0,WK,114574735,Union Station,0,   0  8,1251706
0,WK,114574736,Union Station,0,   0  7,1251687
0,WK,114574737,Union Station,0,   0  4,1251687
0,WK,114574738,Union Station,0,   0 11,1251687
0,WK,114574739,Union Station,0,   0  1,1251685
0,WK,114574740,Union Station,0,   0  6,1251706
0,WK,114574741,Union Station,0,   0  9,1251696
0,WK,114574742,Union Station,0,   0  7,1251696
0,WK,114574743,Union Station,0,   0 10,1251706
0,WK,114574744,Union Station,0,   0  2,1251706
0,WK,114574745,Union Station,0,   0  7,1251706
0,WK,114574746,Union Station,0,   0  6,1251706
0,WK,114574747,Union Station,0,   0  5,1251706
0,WK,114574748,Union Station,0,   0  3,1251706
0,WK,114574749,Union Station,0,   0 13,1251706
0,WK,114574750,Union Station,0,   0  5,1251695
0,WK,114574751,Union Station,0,   0  3,1251687
0,WK,114574752,Union Station,0,   0  8,1251687
0,WK,114574753,Union Station,0,   0  3,1251687
0,WK,114574754,Union Station,0,   0  4,1251687
0,WK,114574755,Union Station,0,   0  2,1251685
0,WK,114574756,Union Station,0,   0 13,1251687
0,WK,114574757,Union Station,0,   0  9,1251687
0,WK,114574758,Union Station,0,   0  5,1251687
0,WK,114574759,Union Station,0,   0 11,1251687
0,WK,114574760,Union Station,0,   0  8,1251687
0,WK,114574761,Union Station,0,   0 13,1251687
0,WK,114574762,Union Station,0,   0 13,1251706
0,WK,114574763,Union Station,0,   0  2,1251706
0,WK,114574764,Union Station,0,   0 11,1251687
0,WK,114574765,Union Station,0,   0  5,1251687
0,WK,114574766,Union Station,0,   0 12,1251706
0,WK,114574767,Union Station,0,   0 10,1251706
0,WK,114574768,Union Station,0,   0  4,1251706
0,WK,114574769,Union Station,0,   0  6,1251706
0,WK,114574770,Union Station,0,   0  8,1251706
0,WK,114574771,Union Station,0,   0  3,1251696
0,WK,114574772,Union Station,0,   0  5,1251706
0,WK,114574773,Union Station,0,   0 10,1251687
0,WK,114574774,Union Station,0,   0  5,1251687
0,WK,114574775,Union Station,0,   0 13,1251687
0,WK,114574776,Union Station,0,   0  7,1251706
0,WK,114574777,Union Station,0,   0  4,1251706
0,WK,114574778,Union Station,0,   0  9,1251685
0,WK,114574779,Union Station,0,   0 11,1251706
0,WK,114574780,Union Station,0,   0  4,1251687
0,WK,114574781,Union Station,0,   0 12,1251687
0,WK,114574782,Union Station,0,   0 11,1251685
0,WK,114574783,Union Station,0,   0 11,1251706
0,WK,114574784,Union Station,0,   0  9,1251706
0,WK,114574785,Union Station,0,   0  7,1251706
0,WK,114574786,Union Station,0,   0  1,1251706
0,WK,114574787,Union Station,0,   0  2,1251687
0,WK,114574788,Union Station,0,   0  7,1251687
0,WK,114574789,Union Station,0,   0  5,1251706
0,WK,114574790,Englewood Station,1,   0  3,1251727
0,WK,114574791,Englewood Station,1,   0  2,1251727
0,WK,114574792,Englewood Station,1,   0  7,1251727
0,WK,114574793,Highlands Ranch,1,   0 10,1251709
0,WK,114574794,Englewood Station,1,   0  9,1251727
0,WK,114574795,Broadway Stn,1,   0  6,1251730
0,WK,114574796,Highlands Ranch,1,   0  6,1251709
0,WK,114574797,Englewood Station,1,   0  6,1251727
0,WK,114574798,Englewood Station,1,   0  8,1251727
0,WK,114574799,Highlands Ranch,1,   0  3,1251731
0,WK,114574800,Englewood Station,1,   0 13,1251727
0,WK,114574801,Highlands Ranch,1,   0  1,1251709
0,WK,114574802,Englewood Station,1,   0  6,1251725
0,WK,114574803,Highlands Ranch,1,   0  9,1251709
0,WK,114574804,Englewood Station,1,   0  3,1251727
0,WK,114574805,Highlands Ranch,1,   0  2,1251731
0,WK,114574806,Highlands Ranch,1,   0  9,1251709
0,WK,114574807,Highlands Ranch,1,   0  2,1251709
0,WK,114574808,Highlands Ranch,1,   0  7,1251709
0,WK,114574809,Highlands Ranch,1,   0  7,1251709
0,WK,114574810,Highlands Ranch,1,   0  8,1251709
0,WK,114574811,Broadway Stn,1,   0  7,1251721
0,WK,114574812,Broadway Stn,1,   0  8,1251721
0,WK,114574813,Englewood Station,1,   0 11,1251727
0,WK,114574814,Englewood Station,1,   0  3,1251727
0,WK,114574815,Englewood Station,1,   0 10,1251727
0,WK,114574816,Highlands Ranch,1,   0  9,1251709
0,WK,114574817,Highlands Ranch,1,   0 13,1251709
0,WK,114574818,Highlands Ranch,1,   0 13,1251709
0,WK,114574819,Highlands Ranch,1,   0  5,1251709
0,WK,114574820,Highlands Ranch,1,   0  3,1251709
0,WK,114574821,Highlands Ranch,1,   0 11,1251709
0,WK,114574822,Highlands Ranch,1,   0 12,1251709
0,WK,114574823,Broadway Stn,1,   0  6,1251721
0,WK,114574824,Englewood Station,1,   0  9,1251727
0,WK,114574825,Englewood Station,1,   0  8,1251727
0,WK,114574826,Englewood Station,1,   0  2,1251727
0,WK,114574827,Englewood Station,1,   0  7,1251727
0,WK,114574828,Highlands Ranch,1,   0  8,1251709
0,WK,114574829,Englewood Station,1,   0  1,1251727
0,WK,114574830,Highlands Ranch,1,   0  6,1251709
0,WK,114574831,Englewood Station,1,   0  5,1251727
0,WK,114574832,Highlands Ranch,1,   0 11,1251709
0,WK,114574833,Highlands Ranch,1,   0  4,1251709
0,WK,114574834,Broadway Stn,1,   0 13,1251721
0,WK,114574835,Highlands Ranch,1,   0 10,1251709
0,WK,114574836,Highlands Ranch,1,   0  4,1251709
0,WK,114574837,Englewood Station,1,   0  4,1251727
0,WK,114574838,Highlands Ranch,1,   0  4,1251709
0,WK,114574839,Highlands Ranch,1,   0 11,1251709
0,WK,114574840,Englewood Station,1,   0  4,1251727
0,WK,114574841,Englewood Station,1,   0  7,1251727
0,WK,114574842,Highlands Ranch,1,   0  2,1251709
0,WK,114574843,Highlands Ranch,1,   0  1,1251731
0,WK,114574844,Englewood Station,1,   0  4,1251725
0,WK,114574845,Highlands Ranch,1,   0  8,1251709
0,WK,114574846,Englewood Station,1,   0 12,1251727
0,WK,114574847,Highlands Ranch,1,   0 13,1251709
0,WK,114574848,Highlands Ranch,1,   0  5,1251709
0,WK,114574849,Highlands Ranch,1,   0  3,1251709
0,WK,114574850,Highlands Ranch,1,   0  2,1251709
0,WK,114574851,Broadway Stn,1,   0  2,1251721
0,WK,114574852,Englewood Station,1,   0 11,1251727
0,WK,114574853,Highlands Ranch,1,   0  7,1251731
0,WK,114574854,Highlands Ranch,1,   0 10,1251709
0,WK,114574855,Highlands Ranch,1,   0  9,1251709
0,WK,114574856,Broadway Stn,1,   0  1,1251721
0,WK,114574857,Broadway Stn,1,   0  5,1251721
0,WK,114574858,Broadway Stn,1,   0  3,1251730
0,WK,114574859,Englewood Station,1,   0  4,1251727
0,WK,114574860,Englewood Station,1,   0  5,1251727
0,WK,114574861,Highlands Ranch,1,   0  5,1251709
0,WK,114574862,Englewood Station,1,   0 13,1251727
0,WK,114574863,Englewood Station,1,   0  5,1251727
0L,WK,114574864,Civic Center,0,  0L 61,1251734
0L,WK,114574865,Civic Center,0,  0L 63,1251734
0L,WK,114574866,Civic Center,0,  0L 62,1251734
0L,WK,114574867,Civic Center,0,  0L 61,1251734
0L,WK,114574868,Civic Center,0,  0L 62,1251734
0L,WK,114574869,Civic Center,0,  0L 62,1251734
0L,WK,114574870,Civic Center,0,  0L 62,1251734
0L,WK,114574871,Civic Center,0,  0L 61,1251734
0L,WK,114574872,Civic Center,0,  0L 62,1251734
0L,WK,114574873,Civic Center,0,  0L 61,1251734
0L,WK,114574874,Civic Center,0,  0L 61,1251734
0L,WK,114574875,Civic Center,0,  0L 63,1251734
0L,WK,114574876,Civic Center,0,  0L 61,1251734
0L,WK,114574877,Broadway Stn,1,  0L 71,1251744
0L,WK,114574878,Broadway Stn,1,  0L 72,1251744
0L,WK,114574879,Broadway Stn,1,  0L 71,1251744
0L,WK,114574880,Broadway Stn,1,  0L 73,1251744
0L,WK,114574881,Broadway Stn,1,  0L 72,1251744
0L,WK,114574882,Broadway Stn,1,  0L 71,1251744
0L,WK,114574883,Broadway Stn,1,  0L 72,1251744
0L,WK,114574884,Broadway Stn,1,  0L 71,1251744
0L,WK,114574885,Broadway Stn,1,  0L 72,1251743
0L,WK,114574886,Broadway Stn,1,  0L 71,1251744
0L,WK,114574887,Broadway Stn,1,  0L 73,1251744
1,SA,114574888,Alameda Station,0,   1  1,1251755
1,SA,114574889,Alameda Station,0,   1  3,1251755
1,SA,114574890,Alameda Station,0,   1  1,1251755
1,SA,114574891,Alameda Station,0,   1  5,1251755
1,SA,114574892,Alameda Station,0,   1  1,1251755
1,SA,114574893,Alameda Station,0,   1  1,1251755
1,SA,114574894,Alameda Station,0,   1  3,1251755
1,SA,114574895,Alameda Station,0,   1  3,1251755
1,SA,114574896,Alameda Station,0,   1  5,1251755
1,SA,114574897,Alameda Station,0,   1  1,1251755
1,SA,114574898,Alameda Station,0,   1  5,1251755
1,SA,114574899,Alameda Station,0,   9  2,1251759
1,SA,114574900,Alameda Station,0,   1  1,1251759
1,SA,114574901,Alameda Station,0,   1  3,1251755
1,SA,114574902,Alameda Station,0,   1  5,1251755
1,SA,114574903,Alameda Station,0,   1  3,1251755
1,SA,114574904,Alameda Station,0,   1  3,1251755
1,SA,114574905,Alameda Station,0,   1  5,1251755
1,SA,114574906,Lakewood Commons,1,   1  5,1251764
1,SA,114574907,Lakewood Commons,1,   1  5,1251764
1,SA,114574908,Lakewood Commons,1,   1  3,1251764
1,SA,114574909,Lakewood Commons,1,   1  3,1251764
1,SA,114574910,Lakewood Commons,1,   1  1,1251764
1,SA,114574911,Lakewood Commons,1,   1  1,1251764
1,SA,114574912,Lakewood Commons,1,   1  3,1251761
1,SA,114574913,Lakewood Commons,1,   1  3,1251764
1,SA,114574914,Lakewood Commons,1,   1  3,1251764
1,SA,114574915,Lakewood Commons,1,   1  3,1251764
1,SA,114574916,Lakewood Commons,1,   1  5,1251764
1,SA,114574917,Lakewood Commons,1,   1  1,1251764
1,SA,114574918,Lakewood Commons,1,   1  5,1251764
1,SA,114574919,Lakewood Commons,1,   1  1,1251764
1,SA,114574920,Lakewood Commons,1,   1  5,1251764
1,SA,114574921,Lakewood Commons,1,   9  2,1251761
1,SA,114574922,Lakewood Commons,1,   1  1,1251761
1,SA,114574923,Lakewood Commons,1,   1  1,1251764
1,SU,114574924,Alameda Station,0,  14  5,1251755
1,SU,114574925,Alameda Station,0,   1  3,1251755
1,SU,114574926,Alameda Station,0,  14  4,1251755
1,SU,114574927,Alameda Station,0,   1  3,1251755
1,SU,114574928,Alameda Station,0,   1  2,1251755
1,SU,114574929,Alameda Station,0,   1  1,1251755
1,SU,114574930,Alameda Station,0,   1  3,1251755
1,SU,114574931,Alameda Station,0,   1  2,1251755
1,SU,114574932,Alameda Station,0,   1  1,1251755
1,SU,114574933,Downtown,0,   1  3,1251758
1,SU,114574934,Alameda Station,0,   1  1,1251755
1,SU,114574935,Alameda Station,0,   1  2,1251755
1,SU,114574936,Alameda Station,0,   1  2,1251755
1,SU,114574937,Alameda Station,0,   1  1,1251760
1,SU,114574938,Alameda Station,0,   1  3,1251755
1,SU,114574939,Lakewood Commons,1,   1  1,1251764
1,SU,114574940,Lakewood Commons,1,   1  1,1251764
1,SU,114574941,Lakewood Commons,1,   1  2,1251764
1,SU,114574942,Lakewood Commons,1,   1  3,1251764
1,SU,114574943,Lakewood Commons,1,   1  3,1251764
1,SU,114574944,Lakewood Commons,1,   1  3,1251764
1,SU,114574945,Lakewood Commons,1,   1  2,1251764
1,SU,114574946,Lakewood Commons,1,   1  1,1251764
1,SU,114574947,Lakewood Commons,1,   1  2,1251764
1,SU,114574948,Lakewood Commons,1,  14  4,1251764
1,SU,114574949,Lakewood Commons,1,   1  2,1251764
1,SU,114574950,Lakewood Commons,1,   1  3,1251764
1,SU,114574951,Lakewood Commons,1,   1  1,1251764
1,WK,114574952,Alameda Station,0,   1  3,1251755
1,WK,114574953,Alameda Station,0,   1  2,1251755
1,WK,114574954,Alameda Station,0,   1  2,1251755
1,WK,114574955,Alameda Station,0,   1  3,1251755
1,WK,114574956,Alameda Station,0,   1  2,1251755
1,WK,114574957,Alameda Station,0,   1  1,1251759
1,WK,114574958,Alameda Station,0,   1  3,1251759
1,WK,114574959,Alameda Station,0,   1  3,1251755
1,WK,114574960,Alameda Station,0,   1  1,1251755
1,WK,114574961,Alameda Station,0,   1  3,1251755
